application_id,applicant_id,employment_id,contact_info_id,next_of_kin_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months
USLW-APP-20250306-892,Ap121959,Em121959,Ci121959,Nk121959,2025-03-06,Personal,23907.0,Education,23.0
USLW-APP-20250314-473,Ap760890,Em760890,Ci760890,Nk760890,2025-03-14,Small Business,151820.0,Expansion,80.0
USLW-APP-20241203-730,Ap850216,Em850216,Ci850216,Nk850216,2024-12-03,Small Business,326549.0,Expansion,61.0
USLW-APP-20241110-659,Ap890180,Em890180,Ci890180,Nk890180,2024-11-10,Personal,25437.0,Medical Expenses,53.0
USLW-APP-20250315-101,Ap328576,Em328576,Ci328576,Nk328576,2025-03-15,Small Business,97674.0,Expansion,66.0
USLW-APP-20241029-984,Ap637833,Em637833,Ci637833,Nk637833,2024-10-29,Mortgage,851503.0,Home Purchase,305.0
USLW-APP-20240502-629,Ap265838,Em265838,Ci265838,Nk265838,2024-05-02,Mortgage,531925.0,Refinance,297.0
USLW-APP-20240815-994,Ap435674,Em435674,Ci435674,Nk435674,2024-08-15,Mortgage,432830.0,Home Purchase,315.0
USLW-APP-20250301-305,Ap979989,Em979989,Ci979989,Nk979989,2025-03-01,Auto,15700.0,Used Car Purchase,28.0
USLW-APP-20241225-692,Ap161087,Em161087,Ci161087,Nk161087,2024-12-25,Small Business,117320.0,Inventory,37.0
USLW-APP-20241126-514,Ap693128,Em693128,Ci693128,Nk693128,2024-11-26,Personal,49775.0,Education,19.0
USLW-APP-20240513-501,Ap218451,Em218451,Ci218451,Nk218451,2024-05-13,Small Business,156987.0,Expansion,36.0
USLW-APP-20241115-683,Ap547600,Em547600,Ci547600,Nk547600,2024-11-15,Small Business,422405.0,Working Capital,48.0
USLW-APP-20241206-430,Ap937437,Em937437,Ci937437,Nk937437,2024-12-06,Mortgage,316303.0,Refinance,330.0
USLW-APP-20250317-584,Ap539792,Em539792,Ci539792,Nk539792,2025-03-17,Small Business,121630.0,Expansion,76.0
USLW-APP-20241001-475,Ap139353,Em139353,Ci139353,Nk139353,2024-10-01,Small Business,42024.0,Expansion,63.0
USLW-APP-20240824-666,Ap293075,Em293075,Ci293075,Nk293075,2024-08-24,Auto,53407.0,New Car Purchase,41.0
USLW-APP-20240714-590,Ap314283,Em314283,Ci314283,Nk314283,2024-07-14,Personal,27197.0,Medical Expenses,17.0
USLW-APP-20241023-596,Ap414877,Em414877,Ci414877,Nk414877,2024-10-23,Personal,1067.0,Education,35.0
USLW-APP-20240916-485,Ap165318,Em165318,Ci165318,Nk165318,2024-09-16,Personal,41649.0,Vacation,58.0
USLW-APP-20240715-109,Ap865313,Em865313,Ci865313,Nk865313,2024-07-15,Auto,36310.0,Refinance,66.0
USLW-APP-20240612-455,Ap582690,Em582690,Ci582690,Nk582690,2024-06-12,Personal,35366.0,Other,40.0
USLW-APP-20250217-950,Ap516880,Em516880,Ci516880,Nk516880,2025-02-17,Small Business,298831.0,Expansion,55.0
USLW-APP-20241103-509,Ap691460,Em691460,Ci691460,Nk691460,2024-11-03,Personal,4193.0,Other,29.0
USLW-APP-20241115-103,Ap840976,Em840976,Ci840976,Nk840976,2024-11-15,Mortgage,221183.0,Refinance,331.0
USLW-APP-20240729-524,Ap881239,Em881239,Ci881239,Nk881239,2024-07-29,Mortgage,722284.0,Home Purchase,284.0
USLW-APP-20250330-799,Ap193264,Em193264,Ci193264,Nk193264,2025-03-30,Personal,30765.0,Medical Expenses,32.0
USLW-APP-20240527-894,Ap870746,Em870746,Ci870746,Nk870746,2024-05-27,Personal,21796.0,Vacation,34.0
USLW-APP-20240725-710,Ap913168,Em913168,Ci913168,Nk913168,2024-07-25,Small Business,83278.0,Expansion,34.0
USLW-APP-20240908-495,Ap325281,Em325281,Ci325281,Nk325281,2024-09-08,Personal,1088.0,Other,16.0
USLW-APP-20240619-584,Ap737147,Em737147,Ci737147,Nk737147,2024-06-19,Small Business,70569.0,Expansion,30.0
USLW-APP-20241225-564,Ap998613,Em998613,Ci998613,Nk998613,2024-12-25,Small Business,390586.0,Startup Costs,30.0
USLW-APP-20240512-733,Ap494070,Em494070,Ci494070,Nk494070,2024-05-12,Personal,35407.0,Other,18.0
USLW-APP-20240407-944,Ap452228,Em452228,Ci452228,Nk452228,2024-04-07,Personal,1121.0,Debt Consolidation,47.0
USLW-APP-20241115-780,Ap531839,Em531839,Ci531839,Nk531839,2024-11-15,Mortgage,495989.0,Refinance,263.0
USLW-APP-20240604-857,Ap369536,Em369536,Ci369536,Nk369536,2024-06-04,Personal,31265.0,Vacation,60.0
USLW-APP-20250217-287,Ap417824,Em417824,Ci417824,Nk417824,2025-02-17,Auto,33629.0,Used Car Purchase,33.0
USLW-APP-20241218-272,Ap357426,Em357426,Ci357426,Nk357426,2024-12-18,Mortgage,738247.0,Home Purchase,289.0
USLW-APP-20241009-933,Ap277789,Em277789,Ci277789,Nk277789,2024-10-09,Mortgage,575361.0,Home Purchase,303.0
USLW-APP-20241115-164,Ap613153,Em613153,Ci613153,Nk613153,2024-11-15,Personal,22028.0,Other,45.0
USLW-APP-20240915-541,Ap842452,Em842452,Ci842452,Nk842452,2024-09-15,Small Business,273895.0,Expansion,41.0
USLW-APP-20240523-230,Ap937291,Em937291,Ci937291,Nk937291,2024-05-23,Auto,67846.0,Used Car Purchase,27.0
USLW-APP-20241012-768,Ap225657,Em225657,Ci225657,Nk225657,2024-10-12,Auto,15501.0,Used Car Purchase,43.0
USLW-APP-20240828-772,Ap335167,Em335167,Ci335167,Nk335167,2024-08-28,Personal,10094.0,Vacation,46.0
USLW-APP-20241019-610,Ap781669,Em781669,Ci781669,Nk781669,2024-10-19,Mortgage,878248.0,Home Purchase,214.0
USLW-APP-20250302-614,Ap580671,Em580671,Ci580671,Nk580671,2025-03-02,Mortgage,288694.0,Refinance,360.0
USLW-APP-20240816-230,Ap819094,Em819094,Ci819094,Nk819094,2024-08-16,Personal,6719.0,Vacation,49.0
USLW-APP-20240810-195,Ap170467,Em170467,Ci170467,Nk170467,2024-08-10,Small Business,330841.0,Inventory,63.0
USLW-APP-20250227-473,Ap283734,Em283734,Ci283734,Nk283734,2025-02-27,Mortgage,185256.0,Refinance,200.0
USLW-APP-20240623-684,Ap722794,Em722794,Ci722794,Nk722794,2024-06-23,Personal,13624.0,Medical Expenses,16.0
USLW-APP-20240920-411,Ap209751,Em209751,Ci209751,Nk209751,2024-09-20,Personal,35180.0,Education,17.0
USLW-APP-20240409-296,Ap481050,Em481050,Ci481050,Nk481050,2024-04-09,Small Business,128161.0,Expansion,62.0
USLW-APP-20240616-567,Ap911774,Em911774,Ci911774,Nk911774,2024-06-16,Small Business,416022.0,Equipment Purchase,50.0
USLW-APP-20250320-487,Ap792517,Em792517,Ci792517,Nk792517,2025-03-20,Personal,29385.0,Home Improvement,50.0
USLW-APP-20240809-173,Ap561079,Em561079,Ci561079,Nk561079,2024-08-09,Personal,12178.0,Debt Consolidation,26.0
USLW-APP-20241016-234,Ap468452,Em468452,Ci468452,Nk468452,2024-10-16,Mortgage,101494.0,Home Purchase,316.0
USLW-APP-20241223-626,Ap206081,Em206081,Ci206081,Nk206081,2024-12-23,Small Business,414441.0,Startup Costs,31.0
USLW-APP-20240906-242,Ap713333,Em713333,Ci713333,Nk713333,2024-09-06,Small Business,55492.0,Inventory,79.0
USLW-APP-20240408-746,Ap658986,Em658986,Ci658986,Nk658986,2024-04-08,Personal,22055.0,Education,60.0
USLW-APP-20250119-605,Ap210078,Em210078,Ci210078,Nk210078,2025-01-19,Personal,4812.0,Vacation,15.0
USLW-APP-20240917-681,Ap967055,Em967055,Ci967055,Nk967055,2024-09-17,Personal,49304.0,Education,12.0
USLW-APP-20241224-328,Ap122671,Em122671,Ci122671,Nk122671,2024-12-24,Small Business,274296.0,Equipment Purchase,41.0
USLW-APP-20240708-619,Ap518400,Em518400,Ci518400,Nk518400,2024-07-08,Personal,28363.0,Home Improvement,54.0
USLW-APP-20240719-918,Ap455528,Em455528,Ci455528,Nk455528,2024-07-19,Small Business,372126.0,Expansion,74.0
USLW-APP-20250307-987,Ap710490,Em710490,Ci710490,Nk710490,2025-03-07,Mortgage,174560.0,Home Purchase,235.0
USLW-APP-20250223-852,Ap151663,Em151663,Ci151663,Nk151663,2025-02-23,Personal,16468.0,Education,48.0
USLW-APP-20240415-769,Ap115708,Em115708,Ci115708,Nk115708,2024-04-15,Auto,26337.0,Refinance,66.0
USLW-APP-20240920-573,Ap978338,Em978338,Ci978338,Nk978338,2024-09-20,Personal,5610.0,Home Improvement,36.0
USLW-APP-20240903-192,Ap411955,Em411955,Ci411955,Nk411955,2024-09-03,Small Business,190195.0,Inventory,43.0
USLW-APP-20241015-272,Ap233883,Em233883,Ci233883,Nk233883,2024-10-15,Mortgage,451647.0,Refinance,238.0
USLW-APP-20250217-555,Ap418394,Em418394,Ci418394,Nk418394,2025-02-17,Personal,22061.0,Medical Expenses,23.0
USLW-APP-20240405-275,Ap212547,Em212547,Ci212547,Nk212547,2024-04-05,Personal,47294.0,Medical Expenses,51.0
USLW-APP-20250304-472,Ap659042,Em659042,Ci659042,Nk659042,2025-03-04,Personal,40518.0,Home Improvement,22.0
USLW-APP-20250110-791,Ap851102,Em851102,Ci851102,Nk851102,2025-01-10,Personal,35181.0,Education,59.0
USLW-APP-20241021-877,Ap862002,Em862002,Ci862002,Nk862002,2024-10-21,Small Business,499928.0,Working Capital,54.0
USLW-APP-20250326-333,Ap242483,Em242483,Ci242483,Nk242483,2025-03-26,Personal,22547.0,Debt Consolidation,57.0
USLW-APP-20240618-892,Ap758271,Em758271,Ci758271,Nk758271,2024-06-18,Personal,1268.0,Medical Expenses,57.0
USLW-APP-20240824-467,Ap314835,Em314835,Ci314835,Nk314835,2024-08-24,Small Business,462617.0,Equipment Purchase,64.0
USLW-APP-20250124-645,Ap501896,Em501896,Ci501896,Nk501896,2025-01-24,Small Business,202375.0,Equipment Purchase,44.0
USLW-APP-20250128-257,Ap184896,Em184896,Ci184896,Nk184896,2025-01-28,Personal,9952.0,Education,21.0
USLW-APP-20240508-503,Ap577095,Em577095,Ci577095,Nk577095,2024-05-08,Small Business,10017.0,Equipment Purchase,64.0
USLW-APP-20241010-263,Ap171295,Em171295,Ci171295,Nk171295,2024-10-10,Personal,24135.0,Debt Consolidation,36.0
USLW-APP-20241125-877,Ap843974,Em843974,Ci843974,Nk843974,2024-11-25,Mortgage,969602.0,Refinance,349.0
USLW-APP-20240624-178,Ap987121,Em987121,Ci987121,Nk987121,2024-06-24,Personal,34531.0,Home Improvement,28.0
USLW-APP-20241127-954,Ap373255,Em373255,Ci373255,Nk373255,2024-11-27,Auto,66781.0,Refinance,32.0
USLW-APP-20250109-386,Ap399648,Em399648,Ci399648,Nk399648,2025-01-09,Personal,44654.0,Vacation,32.0
USLW-APP-20240702-449,Ap757162,Em757162,Ci757162,Nk757162,2024-07-02,Personal,36055.0,Home Improvement,43.0
USLW-APP-20241221-205,Ap108155,Em108155,Ci108155,Nk108155,2024-12-21,Personal,7646.0,Medical Expenses,57.0
USLW-APP-20241124-314,Ap566872,Em566872,Ci566872,Nk566872,2024-11-24,Small Business,349241.0,Expansion,45.0
USLW-APP-20241112-232,Ap925816,Em925816,Ci925816,Nk925816,2024-11-12,Personal,8105.0,Vacation,36.0
USLW-APP-20240819-824,Ap474705,Em474705,Ci474705,Nk474705,2024-08-19,Small Business,254010.0,Equipment Purchase,43.0
USLW-APP-20240515-948,Ap671542,Em671542,Ci671542,Nk671542,2024-05-15,Personal,11279.0,Education,26.0
USLW-APP-20240606-720,Ap908350,Em908350,Ci908350,Nk908350,2024-06-06,Small Business,391260.0,Working Capital,57.0
USLW-APP-20240527-411,Ap710269,Em710269,Ci710269,Nk710269,2024-05-27,Small Business,455414.0,Working Capital,70.0
USLW-APP-20240626-427,Ap654594,Em654594,Ci654594,Nk654594,2024-06-26,Small Business,452657.0,Startup Costs,50.0
USLW-APP-20240411-546,Ap247718,Em247718,Ci247718,Nk247718,2024-04-11,Personal,3010.0,Home Improvement,24.0
USLW-APP-20241021-447,Ap408987,Em408987,Ci408987,Nk408987,2024-10-21,Small Business,332155.0,Startup Costs,75.0
USLW-APP-20240726-342,Ap745263,Em745263,Ci745263,Nk745263,2024-07-26,Auto,9060.0,Used Car Purchase,67.0
USLW-APP-20240403-948,Ap458745,Em458745,Ci458745,Nk458745,2024-04-03,Small Business,457232.0,Startup Costs,79.0
USLW-APP-20250227-117,Ap207512,Em207512,Ci207512,Nk207512,2025-02-27,Small Business,196784.0,Startup Costs,40.0
USLW-APP-20240729-302,Ap247443,Em247443,Ci247443,Nk247443,2024-07-29,Auto,34466.0,New Car Purchase,60.0
USLW-APP-20240624-727,Ap570587,Em570587,Ci570587,Nk570587,2024-06-24,Personal,38512.0,Other,59.0
USLW-APP-20240813-233,Ap473616,Em473616,Ci473616,Nk473616,2024-08-13,Auto,16398.0,Used Car Purchase,47.0
USLW-APP-20250101-494,Ap757409,Em757409,Ci757409,Nk757409,2025-01-01,Personal,24849.0,Home Improvement,34.0
USLW-APP-20250215-594,Ap786976,Em786976,Ci786976,Nk786976,2025-02-15,Auto,26746.0,Refinance,40.0
USLW-APP-20240619-577,Ap465871,Em465871,Ci465871,Nk465871,2024-06-19,Personal,15435.0,Vacation,26.0
USLW-APP-20250205-701,Ap475037,Em475037,Ci475037,Nk475037,2025-02-05,Small Business,307672.0,Expansion,64.0
USLW-APP-20250131-921,Ap907364,Em907364,Ci907364,Nk907364,2025-01-31,Personal,25351.0,Vacation,31.0
USLW-APP-20241223-674,Ap217796,Em217796,Ci217796,Nk217796,2024-12-23,Mortgage,314837.0,Refinance,188.0
USLW-APP-20240709-101,Ap391999,Em391999,Ci391999,Nk391999,2024-07-09,Personal,18728.0,Education,48.0
USLW-APP-20250108-251,Ap292506,Em292506,Ci292506,Nk292506,2025-01-08,Personal,4072.0,Home Improvement,39.0
USLW-APP-20241103-652,Ap798376,Em798376,Ci798376,Nk798376,2024-11-03,Mortgage,590322.0,Refinance,285.0
USLW-APP-20250109-563,Ap369544,Em369544,Ci369544,Nk369544,2025-01-09,Personal,26306.0,Other,22.0
USLW-APP-20240515-528,Ap480002,Em480002,Ci480002,Nk480002,2024-05-15,Mortgage,83061.0,Refinance,183.0
USLW-APP-20240408-970,Ap798002,Em798002,Ci798002,Nk798002,2024-04-08,Small Business,316383.0,Expansion,35.0
USLW-APP-20241005-632,Ap639439,Em639439,Ci639439,Nk639439,2024-10-05,Personal,7267.0,Other,39.0
USLW-APP-20240630-877,Ap690978,Em690978,Ci690978,Nk690978,2024-06-30,Small Business,332723.0,Inventory,54.0
USLW-APP-20241114-490,Ap628787,Em628787,Ci628787,Nk628787,2024-11-14,Mortgage,476743.0,Home Purchase,309.0
USLW-APP-20240605-659,Ap630583,Em630583,Ci630583,Nk630583,2024-06-05,Personal,10812.0,Other,29.0
USLW-APP-20240628-219,Ap488215,Em488215,Ci488215,Nk488215,2024-06-28,Small Business,493875.0,Inventory,50.0
USLW-APP-20240925-691,Ap421184,Em421184,Ci421184,Nk421184,2024-09-25,Mortgage,322409.0,Home Purchase,307.0
USLW-APP-20250218-413,Ap898615,Em898615,Ci898615,Nk898615,2025-02-18,Auto,51970.0,New Car Purchase,30.0
USLW-APP-20250401-554,Ap522515,Em522515,Ci522515,Nk522515,2025-04-01,Mortgage,707258.0,Refinance,341.0
USLW-APP-20250306-577,Ap768234,Em768234,Ci768234,Nk768234,2025-03-06,Personal,7163.0,Vacation,35.0
USLW-APP-20250117-402,Ap478480,Em478480,Ci478480,Nk478480,2025-01-17,Auto,56769.0,New Car Purchase,27.0
USLW-APP-20250204-744,Ap132711,Em132711,Ci132711,Nk132711,2025-02-04,Small Business,278263.0,Expansion,70.0
USLW-APP-20240429-526,Ap891971,Em891971,Ci891971,Nk891971,2024-04-29,Mortgage,677397.0,Home Purchase,235.0
USLW-APP-20250104-448,Ap601157,Em601157,Ci601157,Nk601157,2025-01-04,Small Business,19159.0,Expansion,72.0
USLW-APP-20241210-175,Ap284423,Em284423,Ci284423,Nk284423,2024-12-10,Personal,7481.0,Other,50.0
USLW-APP-20240829-323,Ap616349,Em616349,Ci616349,Nk616349,2024-08-29,Personal,36051.0,Home Improvement,41.0
USLW-APP-20241128-991,Ap803714,Em803714,Ci803714,Nk803714,2024-11-28,Personal,27504.0,Medical Expenses,30.0
USLW-APP-20241027-332,Ap757917,Em757917,Ci757917,Nk757917,2024-10-27,Personal,36166.0,Other,56.0
USLW-APP-20240409-708,Ap924792,Em924792,Ci924792,Nk924792,2024-04-09,Auto,29256.0,Refinance,64.0
USLW-APP-20240501-554,Ap837378,Em837378,Ci837378,Nk837378,2024-05-01,Mortgage,937786.0,Refinance,256.0
USLW-APP-20241005-749,Ap233272,Em233272,Ci233272,Nk233272,2024-10-05,Small Business,169936.0,Inventory,63.0
USLW-APP-20241011-610,Ap867836,Em867836,Ci867836,Nk867836,2024-10-11,Personal,22137.0,Vacation,47.0
USLW-APP-20250329-357,Ap802335,Em802335,Ci802335,Nk802335,2025-03-29,Personal,43349.0,Vacation,13.0
USLW-APP-20240821-927,Ap907789,Em907789,Ci907789,Nk907789,2024-08-21,Personal,32402.0,Education,28.0
USLW-APP-20240725-154,Ap743409,Em743409,Ci743409,Nk743409,2024-07-25,Mortgage,702183.0,Refinance,256.0
USLW-APP-20240601-126,Ap177505,Em177505,Ci177505,Nk177505,2024-06-01,Mortgage,590392.0,Refinance,202.0
USLW-APP-20241203-940,Ap102869,Em102869,Ci102869,Nk102869,2024-12-03,Personal,37555.0,Debt Consolidation,54.0
USLW-APP-20241105-106,Ap881474,Em881474,Ci881474,Nk881474,2024-11-05,Personal,30359.0,Debt Consolidation,52.0
USLW-APP-20240805-996,Ap554351,Em554351,Ci554351,Nk554351,2024-08-05,Personal,20762.0,Education,43.0
USLW-APP-20240429-735,Ap412252,Em412252,Ci412252,Nk412252,2024-04-29,Personal,31745.0,Vacation,41.0
USLW-APP-20240815-212,Ap736584,Em736584,Ci736584,Nk736584,2024-08-15,Personal,7074.0,Debt Consolidation,60.0
USLW-APP-20241230-413,Ap718467,Em718467,Ci718467,Nk718467,2024-12-30,Auto,12508.0,Used Car Purchase,29.0
USLW-APP-20250303-199,Ap190272,Em190272,Ci190272,Nk190272,2025-03-03,Personal,27867.0,Vacation,29.0
USLW-APP-20240727-399,Ap138467,Em138467,Ci138467,Nk138467,2024-07-27,Auto,10496.0,Used Car Purchase,31.0
USLW-APP-20241115-971,Ap909760,Em909760,Ci909760,Nk909760,2024-11-15,Small Business,228283.0,Equipment Purchase,25.0
USLW-APP-20240825-205,Ap977844,Em977844,Ci977844,Nk977844,2024-08-25,Mortgage,324868.0,Home Purchase,334.0
USLW-APP-20241006-403,Ap580047,Em580047,Ci580047,Nk580047,2024-10-06,Personal,43761.0,Debt Consolidation,30.0
USLW-APP-20240422-667,Ap759347,Em759347,Ci759347,Nk759347,2024-04-22,Auto,43698.0,Refinance,52.0
USLW-APP-20241208-190,Ap158871,Em158871,Ci158871,Nk158871,2024-12-08,Small Business,418640.0,Inventory,36.0
USLW-APP-20241204-364,Ap228391,Em228391,Ci228391,Nk228391,2024-12-04,Small Business,399341.0,Equipment Purchase,64.0
USLW-APP-20240624-292,Ap539430,Em539430,Ci539430,Nk539430,2024-06-24,Personal,5699.0,Medical Expenses,43.0
USLW-APP-20240511-756,Ap710704,Em710704,Ci710704,Nk710704,2024-05-11,Personal,37887.0,Medical Expenses,30.0
USLW-APP-20240724-526,Ap956703,Em956703,Ci956703,Nk956703,2024-07-24,Small Business,265570.0,Equipment Purchase,67.0
USLW-APP-20241225-596,Ap930496,Em930496,Ci930496,Nk930496,2024-12-25,Auto,69530.0,Used Car Purchase,39.0
USLW-APP-20241112-772,Ap356687,Em356687,Ci356687,Nk356687,2024-11-12,Small Business,187690.0,Expansion,75.0
USLW-APP-20240712-566,Ap825451,Em825451,Ci825451,Nk825451,2024-07-12,Personal,38731.0,Debt Consolidation,30.0
USLW-APP-20250220-119,Ap207450,Em207450,Ci207450,Nk207450,2025-02-20,Personal,27982.0,Medical Expenses,16.0
USLW-APP-20250112-629,Ap271890,Em271890,Ci271890,Nk271890,2025-01-12,Small Business,372752.0,Inventory,56.0
USLW-APP-20241116-755,Ap538741,Em538741,Ci538741,Nk538741,2024-11-16,Small Business,74716.0,Equipment Purchase,33.0
USLW-APP-20240703-518,Ap381974,Em381974,Ci381974,Nk381974,2024-07-03,Personal,14571.0,Other,42.0
USLW-APP-20240602-847,Ap500109,Em500109,Ci500109,Nk500109,2024-06-02,Mortgage,684588.0,Home Purchase,225.0
USLW-APP-20240926-415,Ap216381,Em216381,Ci216381,Nk216381,2024-09-26,Personal,39190.0,Education,21.0
USLW-APP-20240610-531,Ap573125,Em573125,Ci573125,Nk573125,2024-06-10,Personal,18198.0,Medical Expenses,34.0
USLW-APP-20250103-364,Ap671621,Em671621,Ci671621,Nk671621,2025-01-03,Personal,5964.0,Home Improvement,14.0
USLW-APP-20241004-935,Ap234508,Em234508,Ci234508,Nk234508,2024-10-04,Auto,64824.0,Refinance,40.0
USLW-APP-20250123-920,Ap829650,Em829650,Ci829650,Nk829650,2025-01-23,Auto,20815.0,Refinance,49.0
USLW-APP-20240510-746,Ap962645,Em962645,Ci962645,Nk962645,2024-05-10,Small Business,205500.0,Working Capital,28.0
USLW-APP-20250108-732,Ap499111,Em499111,Ci499111,Nk499111,2025-01-08,Personal,42373.0,Debt Consolidation,42.0
USLW-APP-20240919-620,Ap250810,Em250810,Ci250810,Nk250810,2024-09-19,Small Business,414452.0,Inventory,58.0
USLW-APP-20240926-896,Ap392890,Em392890,Ci392890,Nk392890,2024-09-26,Small Business,23575.0,Equipment Purchase,64.0
USLW-APP-20240728-408,Ap673665,Em673665,Ci673665,Nk673665,2024-07-28,Small Business,292441.0,Startup Costs,40.0
USLW-APP-20250330-504,Ap940477,Em940477,Ci940477,Nk940477,2025-03-30,Small Business,248710.0,Startup Costs,65.0
USLW-APP-20250305-323,Ap460032,Em460032,Ci460032,Nk460032,2025-03-05,Mortgage,364668.0,Home Purchase,218.0
USLW-APP-20240525-690,Ap469599,Em469599,Ci469599,Nk469599,2024-05-25,Auto,39746.0,Used Car Purchase,44.0
USLW-APP-20240506-816,Ap760960,Em760960,Ci760960,Nk760960,2024-05-06,Personal,31310.0,Vacation,17.0
USLW-APP-20240920-599,Ap850020,Em850020,Ci850020,Nk850020,2024-09-20,Personal,48869.0,Medical Expenses,21.0
USLW-APP-20240512-839,Ap979611,Em979611,Ci979611,Nk979611,2024-05-12,Small Business,444256.0,Inventory,54.0
USLW-APP-20240831-992,Ap271836,Em271836,Ci271836,Nk271836,2024-08-31,Personal,17551.0,Education,22.0
USLW-APP-20250211-181,Ap829903,Em829903,Ci829903,Nk829903,2025-02-11,Personal,14219.0,Home Improvement,53.0
USLW-APP-20241129-319,Ap145714,Em145714,Ci145714,Nk145714,2024-11-29,Small Business,72733.0,Expansion,53.0
USLW-APP-20250320-823,Ap727234,Em727234,Ci727234,Nk727234,2025-03-20,Small Business,14752.0,Equipment Purchase,44.0
USLW-APP-20240402-610,Ap996048,Em996048,Ci996048,Nk996048,2024-04-02,Auto,39177.0,New Car Purchase,68.0
USLW-APP-20240817-271,Ap730271,Em730271,Ci730271,Nk730271,2024-08-17,Personal,1327.0,Home Improvement,56.0
USLW-APP-20241128-924,Ap566960,Em566960,Ci566960,Nk566960,2024-11-28,Personal,6813.0,Debt Consolidation,15.0
USLW-APP-20241029-557,Ap811851,Em811851,Ci811851,Nk811851,2024-10-29,Small Business,70646.0,Expansion,51.0
USLW-APP-20240528-288,Ap224123,Em224123,Ci224123,Nk224123,2024-05-28,Mortgage,341185.0,Home Purchase,296.0
USLW-APP-20240528-488,Ap405628,Em405628,Ci405628,Nk405628,2024-05-28,Mortgage,82531.0,Refinance,352.0
USLW-APP-20240827-307,Ap182989,Em182989,Ci182989,Nk182989,2024-08-27,Auto,35311.0,Refinance,24.0
USLW-APP-20241108-602,Ap398356,Em398356,Ci398356,Nk398356,2024-11-08,Personal,43803.0,Medical Expenses,24.0
USLW-APP-20240801-159,Ap929957,Em929957,Ci929957,Nk929957,2024-08-01,Personal,3738.0,Medical Expenses,55.0
USLW-APP-20240917-250,Ap278274,Em278274,Ci278274,Nk278274,2024-09-17,Auto,44781.0,Refinance,49.0
USLW-APP-20241028-101,Ap787995,Em787995,Ci787995,Nk787995,2024-10-28,Personal,4977.0,Other,22.0
USLW-APP-20250211-946,Ap425352,Em425352,Ci425352,Nk425352,2025-02-11,Personal,29390.0,Other,53.0
USLW-APP-20240802-480,Ap920260,Em920260,Ci920260,Nk920260,2024-08-02,Personal,38673.0,Home Improvement,47.0
USLW-APP-20240729-360,Ap511927,Em511927,Ci511927,Nk511927,2024-07-29,Small Business,181136.0,Equipment Purchase,35.0
USLW-APP-20240706-818,Ap889852,Em889852,Ci889852,Nk889852,2024-07-06,Mortgage,882568.0,Home Purchase,328.0
USLW-APP-20240628-473,Ap983184,Em983184,Ci983184,Nk983184,2024-06-28,Small Business,196096.0,Working Capital,51.0
USLW-APP-20250202-487,Ap231373,Em231373,Ci231373,Nk231373,2025-02-02,Mortgage,197606.0,Refinance,227.0
USLW-APP-20240503-227,Ap538452,Em538452,Ci538452,Nk538452,2024-05-03,Personal,15565.0,Vacation,47.0
USLW-APP-20240812-931,Ap215294,Em215294,Ci215294,Nk215294,2024-08-12,Mortgage,445536.0,Home Purchase,250.0
